Date,Volume,Open,Close,High,Low
2/14/2020,1381415,324.4,317.84,325.7,317.1
2/13/2020,982724,322.075,324.03,325.44,320.95
2/12/2020,1109930,322,324.595,325.09,321.63
2/11/2020,1224583,316.355,319.99,320.78,316.01
2/6/2020,1597963,319.23,318.96,319.39,314.23
2/5/2020,1609120,317.635,317.655,319.79,315.8801
2/4/2020,1658535,311.805,311.4501,314.565,309.655
2/3/2020,1528724,305.16,304.8299,306.6,303.64
1/31/2020,1649867,313.67,305.08,314.585,303.622
1/30/2020,1501147,314,313.76,315.47,308.59
1/29/2020,1945388,320.375,318.46,325.24,317.71
1/28/2020,1471131,313.6122,318.87,319.23,312.7718
1/27/2020,2897804,316.15,309.19,319.88,308.64
1/24/2020,4810767,325.35,323.245,331.58,320.77
1/23/2020,1961916,315.44,318.4,319.52,310.82
1/22/2020,2147802,310.86,312.76,317.92,310.5
1/21/2020,1312529,307.7,308.215,309.51,306.33
1/20/2020,2689804,308.79,308.79,308.94,304.07
1/17/2020,1683516,308.62,307.56,308.94,304.07
1/16/2020,1094006,305.15,307.2,307.8599,304.205
1/15/2020,1627104,307.31,301.97,307.88,300.72
1/14/2020,1855985,301.6,308.35,309.13,301.59
1/13/2020,1562227,299.22,301.3908,303.8,299.67
1/10/2020,3200867,305.2,299.02,305.55,298.85
1/9/2020,3334867,308.74,305.33,312.9414,303.05
1/8/2020,2383677,312.98,309.7505,313.4557,309.54
1/7/2020,1386108,315.5102,313.19,316.5765,313.08
1/6/2020,1258489,309.89,312.77,313.86,309.625
1/3/2020,1582452,317.69,315.175,320,315
1/2/2020,1423669,319.465,322.065,322.14,317.455
1/1/2020,1248887,316.02,316.02,316.36,312.8
12/31/2019,716720,312.8,315.72,315.73,312.8
12/30/2019,827555,316.53,313.31,317.01,312.79
12/27/2019,897580,317.98,315.86,319.3,315.69
12/26/2019,894216,321.02,317.35,321.74,317
12/24/2019,674371,320.67,320.5,320.68,319.01
12/23/2019,1209360,320.09,319.61,322.27,317.635
12/20/2019,2885194,320.04,317.685,322.47,316.92
12/19/2019,2370623,329.25,324.87,329.25,324.62
12/18/2019,2448010,324.75,328.5,331.19,323.6
12/17/2019,1428333,323.5,323.23,324.95,321.8294
12/16/2019,2592081,318.045,323.51,327.5995,317.56
12/13/2019,6275191,318.26,315.19,319.77,310.62
12/12/2019,2704670,319.73,326.99,330.16,319.43
12/11/2019,1617128,315.18,319.6357,321.34,315.18
12/10/2019,1175310,315.1,314.815,315.91,313.36
12/9/2019,1962139,315.88,314.6,317.15,313.96
12/6/2019,1202550,314.285,316.03,316.34,312.06
12/5/2019,966434,310.5,311.668,312.4,309.0758
12/4/2019,1083386,310.1971,310.36,311.37,307.13
12/3/2019,1344710,306.46,305.45,308.365,303.2
12/2/2019,1625335,317.72,311.17,317.77,310.78
11/29/2019,372009,316.215,316.215,317.79,315
11/27/2019,1485456,317.37,317.76,319.94,316.47
11/26/2019,1231474,319.34,317.33,320.18,317.06
11/25/2019,1029115,316.5,319.18,320.16,316.27
11/22/2019,954205,318.08,314.15,319.4552,314.14
11/21/2019,1323551,311.12,315.2,315.435,309.8
11/20/2019,1330253,315.81,311.295,316.83,309
11/19/2019,2539797,317.65,318.43,325.67,317.01
11/18/2019,1077178,311.82,311.24,313.355,308.03
11/15/2019,1185390,312.42,311.905,312.8898,310.075
11/14/2019,1352386,308.86,309.36,311.74,306.11
11/13/2019,936851,313.99,313.15,315.65,312
11/12/2019,1205975,314.025,314.83,316.405,313.265
11/11/2019,716601,311.97,312.4,313.24,310.93
11/8/2019,1347541,310.27,312.38,312.74,305.14
11/7/2019,1841021,315.475,310.78,319.5,310.66
11/6/2019,1233860,313.52,312.53,314.08,308.84
11/5/2019,2880210,305.59,315.41,316.78,304.47
11/4/2019,2687871,299.89,304.695,305.15,299.106
11/1/2019,1543235,293.8125,295.545,296.2799,292.28
10/31/2019,1787628,289.8,292.615,294.055,287.8
10/30/2019,1216189,289.78,290.6,290.97,286.52
10/29/2019,934650,292.26,288.66,293.7,288.37
10/28/2019,831814,290.81,291.3,292.48,288.32
10/25/2019,1416283,283.37,290.16,291.37,283.2231
10/24/2019,1290751,282.52,281.81,283.48,278.7
10/23/2019,1526332,282.16,280.49,283.51,278.9065
10/22/2019,967452,289.275,287.77,290.84,287.515
10/21/2019,930740,288.49,289.44,291.9,287.06
10/18/2019,1233869,289.0296,286.63,289.87,284
10/17/2019,1039141,290.1,288.78,291.715,288.35
10/16/2019,1365295,286.97,288.07,290.1,286.55
10/15/2019,1581398,284.12,289.95,290.03,282.2
10/14/2019,721970,280.45,281.95,282.65,279.9572
10/11/2019,1627353,279.6,282.26,284.08,279.09
10/10/2019,1335542,274.7,274.24,278.78,273.655
10/9/2019,1182658,274,273.64,274.91,272.02
10/8/2019,1797819,274.71,271.68,274.9,268.985
10/7/2019,1280378,280.41,276.01,281,275.85
10/4/2019,1953744,278.34,280.85,280.96,275.28
10/3/2019,1236367,269.9107,273.68,273.8,267.22
10/2/2019,1425077,273.628,270.07,273.628,268.505
10/1/2019,1528505,278.15,275.21,279.06,273.8
9/30/2019,1345452,275.4822,275.625,276.72,272.5
9/27/2019,2362862,276.765,274.05,280.83,273.02
9/26/2019,2140995,276.03,277.38,278.15,273.16
9/25/2019,4682520,272.42,276.92,277.17,270
9/24/2019,1217077,287.67,281.36,288.88,280.72
9/23/2019,952149,284.6,285.83,286.92,282.09
9/20/2019,1965252,287.95,284.257,288.4,281.88
9/19/2019,1466851,288.625,291.75,291.945,287.23
9/18/2019,1097038,288.44,287.42,290.755,283.75
9/17/2019,1722707,287.31,288.545,288.98,284.16
9/16/2019,1354437,286.99,289.6736,290.18,286.11
9/13/2019,5560047,297.85,290.16,297.99,283.89
9/12/2019,2202237,299.6726,301.33,302.2,296.47
9/11/2019,1297783,296.32,298.0176,298.56,294.76
9/10/2019,1541841,291.35,293.08,293.61,288.82
9/9/2019,1437925,294.955,292.65,297.2,290.56
9/6/2019,986786,292,292.09,293.09,289.31
9/5/2019,1441368,288.38,292.035,293.57,288.355
9/4/2019,1415548,278.347,282.82,284.15,278.2
9/3/2019,1584338,280.5134,273.29,280.85,271.05
8/30/2019,921721,285.4,282.895,285.46,280.46
8/29/2019,1252835,281.7,284.17,285.49,281.05
8/28/2019,1213689,274.9514,275.42,275.48,270.47
8/27/2019,837594,278.53,277.055,279.895,274.935
8/26/2019,937709,276.2049,276.4238,277.95,275.55
8/23/2019,1728769,284.015,272.19,285.48,272.1
8/22/2019,927398,288.02,287.69,289.4,284.55
8/21/2019,1561981,284.72,286.79,288.14,284.64
8/20/2019,1082435,278.5,281.2,284.4,277.01
8/19/2019,1032916,279.66,279.165,279.95,275.8
8/16/2019,1229272,272.15,274.35,275.66,272.15
8/15/2019,1404053,271.67,268.86,272,264.85
8/14/2019,1936809,278.15,270.64,280.08,270.38
8/13/2019,1556696,275.3,283.98,285.39,275.3
8/12/2019,1257131,273.2,276.14,278.08,272.54
8/9/2019,2165175,276.94,277.78,280.53,269.58
8/8/2019,2187779,270.9,270.535,272.5599,262.5
8/7/2019,1575765,263.2,270.2,272.722,263.2
8/6/2019,1641321,270.85,266.02,270.86,264.61
8/5/2019,1875825,271.95,267.57,271.95,264.62
8/2/2019,1488858,282.17,278.5,282.49,275.91
8/1/2019,1604646,288.55,285.95,297.24,282.37
7/31/2019,1476636,300.02,291.18,300.03,286.67
7/30/2019,804689,298.1,299.42,300.85,298.1
7/29/2019,966159,301.11,302.05,302.23,297.47
7/26/2019,926324,301.59,301.2,302.91,300.535
7/25/2019,1085895,302,300.5128,302.07,299.46
7/24/2019,1365802,302.3619,303.71,304.88,300.5
7/23/2019,1489147,299.699,301.09,302.3,299.21
7/22/2019,2372083,292.9,296.12,299.705,292.765
7/19/2019,1464542,291.08,291.02,293.16,290.095
7/18/2019,1413509,285.985,289.535,290.3,283.88
7/17/2019,1104752,285.56,285.775,287.2,283.19
7/16/2019,1116764,286.9701,284.598,287.2241,282.3914
7/15/2019,2591514,291.1035,289.07,294.48,287.27
7/12/2019,1638037,278.19,285.34,285.53,277.43
7/11/2019,1649936,275.1,275.57,277.2,273.36
7/10/2019,2235321,277.86,274.23,277.945,274.06
7/9/2019,2093439,272.81,274.75,275.75,272.42
7/8/2019,2692495,280.12,274.9747,280.12,274.39
7/5/2019,1834988,284.38,283.17,285.44,282.98
7/3/2019,4798218,283.845,284.89,288.71,283.015
7/2/2019,1469662,299.99,294.93,300.59,293.9
7/1/2019,3770745,303.1997,299.56,305.66,296.43
6/28/2019,1420693,287.7161,288.475,289.21,284.84
6/27/2019,1724139,282.3,285.99,288.45,282.3
6/26/2019,1517774,278.56,281.5706,284.03,278.55
6/25/2019,1405203,279.74,276.78,282.88,276.31
6/24/2019,1469160,278.08,278.822,279.16,275
6/21/2019,2351316,276.12,275.53,280.96,275.335
6/20/2019,4693130,282.96,279.03,285.45,277.195
6/19/2019,2052182,277.86,278.39,278.78,273.71
6/18/2019,4390314,267.51,279.1,283,267.51
6/17/2019,3004397,265.93,265.41,268.61,257.47
6/14/2019,8367145,258.0592,266.4,266.88,257.47
6/13/2019,2184950,282.2999,280.1254,282.89,277.75
6/12/2019,1951799,282.01,279.29,282.01,277.5
6/11/2019,2916625,290.49,283.24,290.5,279.83
6/10/2019,1799315,276.73,280.28,284.77,276.73
6/7/2019,2084459,274.515,274.03,277.49,273.28
6/6/2019,2331743,267.55,273.92,274.62,265.34
6/5/2019,1933576,269.42,265.93,269.96,262.4
6/4/2019,2634751,257.79,264.885,265.11,255.76
6/3/2019,2350965,252.55,252.91,258.15,251.2
5/31/2019,1437808,252.355,252.3,255.735,252.05
5/30/2019,1329121,254.725,256.53,257.34,254.12
5/29/2019,2269588,252.4,255.18,256.37,252.21
5/28/2019,3489636,256.53,254.09,256.57,250.69
5/24/2019,2142299,262.89,256.81,265.74,256.62
5/23/2019,3675363,269.22,261.5075,275.06,258.67
5/22/2019,2380468,270.41,270.86,274.33,269.8256
5/21/2019,1889144,277.4147,275.035,277.6,274.65
5/20/2019,5275332,277.3885,273.42,279.84,268.66
5/17/2019,3138291,291.125,289.45,292.92,288.5118
5/16/2019,2475958,299.665,297.81,303.05,295.54
5/15/2019,1293358,300.2385,305.0895,307.66,298.955
5/14/2019,1895922,295.5,302.08,304.6,295.49
5/13/2019,2762777,303.96,292.34,305.395,288.52
5/10/2019,1619644,302.01,302.97,305.395,296.66
5/9/2019,1874680,300,304.01,305.78,296.8501
5/8/2019,1087274,305.11,304.34,309.615,304.29
5/7/2019,1366935,309.615,305.26,309.615,304
5/6/2019,1124420,306.7774,310.87,311.93,306.7774
5/3/2019,1086673,312.615,315.25,315.68,310.69
5/2/2019,1257671,321.1455,315.64,322,314.35
5/1/2019,1264884,320.485,319.91,323.2,319.38
4/30/2019,960702,312.72,317.71,318,312.54
4/29/2019,915810,311.53,313.01,314.38,311.24
4/26/2019,1243132,309.51,310.0679,310.95,305.11
4/25/2019,1726521,312,310.765,312.95,306.73
4/24/2019,1797231,314.41,315.56,317.005,313.19
4/23/2019,1304491,316.86,315.31,317.915,314.19
4/22/2019,1008565,318.62,314.765,322.4458,314.2
4/18/2019,1925340,321.08,319.16,322.4458,318.1773
4/17/2019,1446117,320.06,320.35,320.72,317.84
4/16/2019,1412194,317.7469,317.37,320.01,316.11
4/15/2019,1227022,317.03,316.14,317.4341,313.684
4/12/2019,2474285,311,317.055,317.21,310.57
4/11/2019,1266199,308.15,309.02,309.55,306.27
4/10/2019,1038126,303.68,307.67,307.73,303
4/9/2019,815296,302.55,303.4,304.01,300.29
4/8/2019,975021,301.9975,304.62,305.3,301.9975
4/5/2019,1311258,303.645,304.03,304.26,302.33
4/4/2019,1203481,304.75,302.025,305.6,301.9
4/3/2019,1687919,305.72,303.125,306.49,302.1
4/2/2019,1530510,306.16,303.3721,306.7,302.61
4/1/2019,1992213,303.071,306.27,306.66,299.75
3/29/2019,1425867,301.705,300.84,302.65,298.325
3/28/2019,2583907,297.345,299.89,303.3,295.99
3/27/2019,1731049,295.19,296.12,298.65,292.5
3/26/2019,2290090,294.75,295.42,299.43,294.31
3/22/2019,1712979,295.02,292.05,295.92,291.45
3/21/2019,1946513,291.11,298.19,299.37,291
3/20/2019,3417961,298.7,291.27,299,290.64
3/19/2019,4264828,295,299.57,300.94,294.11
3/18/2019,4422833,290.25,294.69,296.15,290.21
3/15/2019,9645392,286.1,288.26,299.5,285.77
3/14/2019,2964839,271.56,269.9,273.08,269.08
3/13/2019,3176637,270.51001,271.209991,273.079987,269.089996
3/12/2019,2276900,269.76001,269.630005,270.029999,264.269989
3/11/2019,2716100,264.890015,269.059998,270.549988,264.049988
3/8/2019,2216700,261.559998,264.190002,264.76001,259.200012
3/7/2019,2541100,270.179993,265.51001,270.329987,264.079987
3/6/2019,1997300,276.660004,271.350006,276.929993,270.480011
3/5/2019,2169900,275.5,277.01001,280.440002,274.529999
3/4/2019,1738200,275,274.890015,276.579987,270.859985
3/1/2019,1903500,277.730011,272.75,278.160004,271.130005
2/28/2019,3146000,269.970001,275.359985,275.709991,268.630005
2/27/2019,2914600,273.220001,271.48999,275.100006,269.579987
2/26/2019,2721100,277.929993,275,278.01001,274.450012
2/25/2019,1924500,280.779999,278.600006,280.829987,278.480011
2/22/2019,2722500,279.950012,276.5,280,274.660004
2/21/2019,1325400,283.23999,280.940002,283.350006,278.929993
2/20/2019,1615000,283.25,283.420013,286.630005,282.279999
2/19/2019,1515200,281.149994,281.660004,282.829987,280.149994
2/15/2019,1735200,284.089996,281.929993,284.089996,278.790009
2/14/2019,1601500,280.600006,281.5,282.839996,278.950012
2/13/2019,1919000,280,281.320007,282.160004,277.970001
2/12/2019,1980900,278.649994,279.390015,280.390015,277.059998
2/11/2019,1801200,274.399994,275.720001,276,273.279999
2/8/2019,2390300,267.329987,274.059998,274.290009,267.059998
2/7/2019,2864600,272.859985,269.089996,274.570007,266.299988
2/6/2019,2706400,273.269989,276.209991,280,272.75
2/5/2019,2261900,271.959991,270,274.630005,269.910004
2/4/2019,2076100,267.5,272.119995,272.140015,264.950012
2/1/2019,2287800,269.149994,266.809998,269.600006,264.890015
1/31/2019,2106300,270.559998,268.25,271,266.350006
1/30/2019,2872700,270,270.820007,273.75,267.369995
1/29/2019,2787000,267.350006,266.320007,267.600006,263.829987
1/28/2019,3132000,261.559998,267.619995,268.850006,258.649994
1/25/2019,3033300,265.170013,267.940002,268.309998,260.910004
1/24/2019,3599900,261.089996,263.549988,266.75,260
1/23/2019,3177100,259.540009,257.519989,260.910004,253.649994
1/22/2019,3715600,258,258.290009,259.459991,254.899994
1/18/2019,3463400,259.130005,260.820007,261.940002,257
1/17/2019,3515400,250.059998,255.330002,257.350006,248.720001
1/16/2019,2448400,257.200012,251.699997,257.350006,251.360001
1/15/2019,3924700,252.759995,256.48999,262.220001,252.009995
1/14/2019,2549800,248.110001,250.869995,251.580002,245.899994
1/11/2019,2015800,249.429993,250.570007,252.919998,249.320007
1/10/2019,2959400,245.570007,249.520004,250.570007,244.360001
1/9/2019,5297100,238.419998,246.279999,246.679993,237.850006
1/8/2019,3679500,240.110001,236.070007,241.899994,233.369995
1/7/2019,5343300,233.649994,237.979996,240.240005,230.759995
1/4/2019,5424800,234.289993,233.229996,236.449997,231.669998
1/3/2019,6858000,244.559998,230.960007,246.539993,230.330002
1/2/2019,3034600,248.850006,253.509995,254.699997,246.490005
12/31/2018,2659000,257.829987,254.279999,258.5,250.949997
12/28/2018,2870200,253,253.589996,258.059998,251.160004
12/27/2018,3750700,245,250.850006,251.229996,242.139999
12/26/2018,3674100,237.779999,248.139999,248.5,233.5
12/24/2018,2849400,242,233.800003,243.699997,233.509995
12/21/2018,10213800,241.889999,244.910004,251.740005,241.889999
12/20/2018,7536500,244.399994,241.889999,248.5,238.449997
12/19/2018,5972800,249,243.889999,255.929993,242.520004
12/18/2018,5184900,255.080002,249.669998,255.589996,248.809998
12/17/2018,5623800,253.990005,254.130005,261.320007,253.080002
12/14/2018,4272700,255.360001,254.830002,261.589996,254.630005
12/13/2018,5435500,258.459991,258.299988,261.5,254.580002
12/12/2018,6870300,252.440002,254.979996,260.190002,252
12/11/2018,5773000,243.460007,246.839996,250.339996,243.419998
12/10/2018,4334400,227.949997,239.25,240.320007,226.509995
12/7/2018,7839600,234.050003,228.559998,238.279999,224.5
12/6/2018,5785900,226.240005,227.240005,227.25,217.610001
12/4/2018,3645500,240.490005,232.039993,241.130005,231.580002
12/3/2018,3524100,245.199997,242.070007,247.039993,241.470001
11/30/2018,4008300,235.399994,237.410004,238.279999,233.389999
11/29/2018,1792000,234.270004,235.779999,238.630005,232.759995
11/28/2018,3108000,236.5,235.220001,238,231.619995
11/27/2018,3040600,233.580002,235.830002,238.369995,232.419998
11/26/2018,2871400,234.220001,235.309998,238.149994,231.550003
11/23/2018,806600,227.580002,229.899994,232.690002,227.580002
11/21/2018,1992600,230.220001,230,233.309998,227.509995
11/20/2018,3212300,223.940002,227.710007,229.080002,222.580002
11/19/2018,3532600,236.529999,229.130005,241.080002,228.539993
11/16/2018,3600500,233.820007,237.610001,239.199997,231.649994
11/15/2018,3669400,226.220001,236.339996,239.309998,225.860001
11/14/2018,2541100,226.759995,226.199997,230.529999,225.619995
11/13/2018,2669700,225.490005,224.830002,229.820007,222.320007
11/12/2018,5030600,231,223.630005,231.869995,220.279999
11/9/2018,3361100,235,238.990005,239.020004,232.539993
11/8/2018,2979600,232.710007,240.25,242.619995,232.710007
11/7/2018,2900400,231.990005,234.399994,235.289993,229.210007
11/6/2018,2946400,220.300003,228.25,229.160004,219.720001
11/5/2018,2760900,219.020004,220.089996,221.100006,213.710007
11/2/2018,4024100,225.330002,220.770004,225.970001,217.75
11/1/2018,3683000,225.160004,229.880005,234.229996,223.720001
10/31/2018,2814600,225,223.490005,225.669998,221.710007
10/30/2018,2969700,213.779999,221.009995,221.559998,211
10/29/2018,2863600,216.190002,211.5,218.690002,208.229996
10/26/2018,5332400,215.570007,213.149994,217.339996,209.199997
10/25/2018,3519300,219.880005,222.240005,223.389999,219.149994
10/24/2018,3781000,226.399994,218.710007,226.410004,217.839996
10/23/2018,3599000,222.809998,229.050003,229.539993,218.820007
10/22/2018,2561900,230.559998,228.619995,232.429993,228.039993
10/19/2018,3223100,230,228.279999,231.089996,226.929993
10/18/2018,3744200,235.429993,228.020004,236.820007,226.529999
10/17/2018,2026200,239.740005,237.169998,239.740005,233.919998
10/16/2018,3035500,236,238.320007,238.759995,234.179993
10/15/2018,3009900,231.029999,232.470001,235.330002,230.039993
10/12/2018,3258900,234.759995,232.949997,235.669998,229.110001
10/11/2018,3742400,231.970001,228.899994,235.600006,227.190002
10/10/2018,5632700,242.929993,231.830002,245.070007,231.639999
10/9/2018,2467500,240.589996,244.699997,245.729996,240.369995
10/8/2018,3339700,243.309998,241.369995,245.419998,240.380005
10/5/2018,3386000,248.389999,244.229996,250.050003,242.399994
10/4/2018,2566000,246.660004,248.169998,249.729996,246.199997
10/3/2018,1960700,248.809998,249.419998,251.330002,247.039993
10/2/2018,2488800,249.139999,248.100006,251.710007,247.919998
10/1/2018,2770900,247.880005,249.509995,252.139999,247.669998
9/28/2018,2673900,245.539993,246.729996,246.970001,243.850006
9/27/2018,2957200,245.690002,246.449997,247.880005,244.910004
9/26/2018,3342800,245.639999,245.429993,248.050003,244.800003
9/25/2018,4703700,248.979996,247.649994,249.350006,245.800003
9/24/2018,4532600,248.050003,249.449997,250.100006,247.309998
9/21/2018,13532100,246.330002,248.100006,248.770004,245.179993
9/20/2018,3998600,242.990005,244.929993,246.039993,241.720001
9/19/2018,3116000,240.470001,241.789993,242.490005,239.770004
9/18/2018,5051100,235,239.729996,241.399994,234.869995
9/17/2018,3673900,240,234.830002,240.300003,234.309998
9/14/2018,2809500,235.160004,236.339996,237.089996,233.690002
9/13/2018,4375700,233.690002,235.419998,239.220001,231.119995
9/12/2018,5307700,228.100006,229.889999,230.850006,222.830002
9/11/2018,6075500,237.699997,232.550003,239.699997,230.399994
9/10/2018,6088000,234.660004,240.610001,240.949997,232.050003
9/7/2018,10470300,224.199997,232.580002,235.410004,224
9/6/2018,6250900,221.5,215.970001,222.820007,213.919998
9/5/2018,3719400,219.949997,221.419998,221.800003,219.580002
9/4/2018,3666300,218.589996,219.429993,220.289993,217.130005
8/31/2018,2762300,216.029999,219.029999,219.320007,215.850006
8/30/2018,2652900,214.970001,216.649994,216.940002,214.610001
8/29/2018,1812500,214.809998,214.990005,215.800003,213.449997
8/28/2018,2434000,214.630005,214.429993,215.960007,212.570007
8/27/2018,2821300,210.25,212.970001,214.369995,208.630005
8/24/2018,2054100,206.350006,209,209.270004,204.679993
8/23/2018,3557800,207.729996,205.589996,209.080002,205.279999
8/22/2018,2689000,210.449997,207.539993,211.710007,207.429993
8/21/2018,2995200,207.520004,210.509995,211.440002,207.110001
8/20/2018,5448900,209.479996,206.720001,210,205.860001
8/17/2018,3909300,207.970001,209.270004,211.190002,205.509995
8/16/2018,2923900,207.770004,208.690002,208.860001,206.690002
8/15/2018,4113200,205.130005,206.580002,207.580002,202.770004
8/14/2018,3632700,211.580002,207.300003,211.580002,206.839996
8/13/2018,2935900,211.649994,211.080002,213.979996,210.449997
8/10/2018,3701700,212.809998,212.229996,214.479996,210.460007
8/9/2018,2754800,220.149994,216.580002,220.25,215.940002
8/8/2018,1580100,220.539993,219.460007,221.229996,218.949997
8/7/2018,2979800,219.220001,220.309998,221.839996,217.139999
8/6/2018,2263800,216.630005,216.949997,218.309998,215.860001
8/3/2018,2483200,215.75,217.809998,218,214.399994
8/2/2018,4031200,214.270004,216.350006,218.259995,213.25
8/1/2018,4266900,223.259995,216.800003,223.940002,216.199997
7/31/2018,6386000,226.679993,221.770004,228.839996,221.539993
7/30/2018,7527500,221.110001,225.190002,228.020004,221.050003
7/27/2018,7944300,224.009995,221.050003,229.289993,220.070007
7/26/2018,8506900,226.5,223.179993,229.770004,221.570007
7/25/2018,9227100,217.710007,225.970001,228.649994,217.710007
7/24/2018,8115800,217.800003,217.339996,220.389999,216
7/23/2018,8221100,210.410004,216.720001,218.639999,210.399994
7/20/2018,6289300,210.100006,210.330002,211.210007,208.759995
7/19/2018,6324700,208.289993,210.369995,211.479996,208.039993
7/18/2018,8083400,207.220001,208.779999,209.880005,206.630005
7/17/2018,11082700,202.210007,208.309998,209.089996,202.009995
7/16/2018,10227700,201.600006,203.25,206.380005,200.529999
7/13/2018,16167800,212.5,202.460007,214,201.899994
7/12/2018,43508300,207.080002,209.979996,210.279999,197.460007
7/11/2018,3576100,244.949997,243.440002,247.539993,242.610001
7/10/2018,1641300,248.339996,250.559998,251.800003,247.050003
7/9/2018,1795500,249,247.429993,249.229996,245.529999
7/6/2018,2311200,244.899994,247.679993,248.600006,244.419998
7/5/2018,2529900,241.789993,245.399994,245.610001,240.679993
7/3/2018,1159100,243.360001,239.289993,243.389999,239
7/2/2018,3336900,240.089996,242.050003,242.220001,237.419998
6/29/2018,4279400,246.949997,242.639999,246.949997,242.570007
6/28/2018,3323800,246.279999,244.899994,247.320007,242.270004
6/27/2018,2472000,252.089996,247.110001,255.160004,246.850006
6/26/2018,2423300,253,251.539993,254.610001,250.550003
6/25/2018,2970500,256.420013,252.419998,256.420013,250.429993
6/22/2018,5241200,261.179993,259.709991,261.5,258.959991
6/21/2018,1818600,261.579987,259.649994,262.570007,258.440002
6/20/2018,2495100,261.5,261.220001,264.019989,260.73999
6/19/2018,3622100,256,260.950012,261.130005,254.149994
6/18/2018,3019100,269,264.5,269,264.230011
6/15/2018,6096900,270.040009,270.230011,271.809998,266.329987
6/14/2018,3704200,265,268.459991,269.070007,264.100006
6/13/2018,3486800,261.76001,263.579987,266.070007,260.709991
6/12/2018,2759400,260.329987,261.429993,261.730011,258.399994
6/11/2018,3185900,257.859985,260.829987,261.799988,256.320007
6/8/2018,7369400,256.73999,257.970001,259.929993,253.740005
6/7/2018,4607700,263,264.679993,266.480011,262.920013
6/6/2018,3746500,260.73999,263.519989,263.779999,259.709991
6/5/2018,4237400,259.459991,259.26001,261.350006,258.040009
6/4/2018,2588600,258,258.369995,259.359985,256.230011
6/1/2018,2636000,254.369995,256.339996,257.700012,252.539993
5/31/2018,3469800,249.259995,252.070007,255.289993,249
5/30/2018,2684400,251.179993,249.399994,252.029999,249.330002
5/29/2018,2828100,248.639999,249.690002,251.110001,248.470001
5/25/2018,3221400,244.039993,250.029999,250.679993,244.039993
5/24/2018,2279900,240.860001,243.529999,244.360001,240
5/23/2018,2332100,236.229996,240.559998,240.630005,236.029999
5/22/2018,1921800,240.240005,238.490005,241.369995,237.580002
5/21/2018,2572000,239.460007,239.050003,240.5,236.669998
5/18/2018,2526200,239.860001,235.990005,240.619995,235.880005
5/17/2018,2282500,238.119995,239.449997,241.660004,238
5/16/2018,2933000,242.139999,240.509995,242.210007,238.990005
5/15/2018,2498400,242.309998,241.580002,244.440002,238.5
5/14/2018,2758000,246.279999,244.759995,248.419998,243.800003
5/11/2018,2405200,243.080002,243.380005,244.5,241.600006
5/10/2018,2574700,239.729996,243.509995,243.729996,238.610001
5/9/2018,3503100,235.800003,238.050003,239.130005,234.050003
5/8/2018,4014900,235.740005,238.850006,238.960007,234.820007
5/7/2018,3695300,231.300003,235.970001,236.899994,231
5/4/2018,5130300,223.649994,230.520004,232.089996,221.979996
5/3/2018,5801100,226.490005,225.25,227.880005,222.679993
5/2/2018,5295000,233.300003,228.740005,233.440002,226.800003
5/1/2018,4494700,230.850006,230.380005,230.850006,226.360001
4/30/2018,3968200,232.580002,229.419998,234.119995,228.320007
4/27/2018,2721100,233.570007,232.779999,234.199997,230.699997
4/26/2018,3275100,231,230.419998,231.880005,228.300003
4/25/2018,3402300,229,229,231.100006,225.860001
4/24/2018,4488900,235.740005,228.389999,236.119995,226.690002
4/23/2018,3133700,237.990005,233.449997,238.320007,232.119995
4/20/2018,4153000,241.220001,237.119995,241.600006,235.009995
4/19/2018,5014100,243.539993,242.860001,246.279999,240.660004
4/18/2018,2051100,251,249.589996,251.669998,247.460007
4/17/2018,2508400,250.889999,251.740005,252.850006,249.639999
4/16/2018,2517200,249.089996,249.369995,249.889999,245.679993
4/13/2018,4831200,250,246.940002,252,244.899994
4/12/2018,4103600,241.429993,239.429993,242.639999,237.100006
4/11/2018,1992200,238.119995,240.320007,240.720001,237.080002
4/10/2018,3324400,239.559998,239.75,241.559998,237.660004
4/9/2018,3749400,229.979996,234.740005,239.660004,229.259995
4/6/2018,3024800,233.729996,228.869995,236.539993,227.759995
4/5/2018,3579800,240.759995,236.309998,241.679993,235
4/4/2018,3772000,230.050003,236.990005,237.919998,229.5
4/3/2018,4556900,230.860001,236.779999,236.979996,227.210007
4/2/2018,5308800,233.949997,227.679993,236.119995,225.440002
3/29/2018,4687400,238.089996,235.649994,240.839996,234.759995
3/28/2018,4174400,244.080002,236.679993,246.929993,235.600006
3/27/2018,6391700,248.080002,244.369995,254.25,241.600006
3/26/2018,4871300,247.669998,247.729996,248.830002,240.509995
3/23/2018,5907000,243.380005,242.479996,245.220001,240.410004
3/22/2018,4307800,242.029999,243.570007,246.720001,241.5
3/21/2018,5491200,240.580002,246,250.589996,240.059998
3/20/2018,6191800,245.100006,242.360001,248.050003,241.279999
3/19/2018,7126700,253.100006,244.949997,256.48999,242.770004
3/16/2018,11395500,263,254.869995,263.600006,254.410004
3/15/2018,5799000,263.730011,267.76001,268.899994,263.5
3/14/2018,3961900,262,260.589996,262.339996,255.149994
3/13/2018,6685500,266.429993,261.220001,273.850006,260.230011
3/12/2018,5388100,260.649994,262.839996,264.299988,259.619995
3/9/2018,3078200,248.580002,253.779999,254.279999,247.630005
3/8/2018,3355400,248.259995,246.949997,248.300003,245.919998
